cap-shape,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-color,has-ring,ring-type,habitat,season
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,u
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,a
x,n,t,p,y,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,t,p,n,n,t,p,d,u
x,n,t,p,y,n,t,p,d,a
x,n,t,p,n,n,t,p,d,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,g,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,g,a
x,n,f,p,y,n,f,f,d,u
x,n,f,p,y,n,f,f,h,a
x,n,f,p,y,n,f,f,h,u
x,n,f,p,y,n,f,f,d,u
f,r,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,h,a
x,n,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,h,u
x,r,t,d,n,n,f,f,h,a
x,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,a
s,r,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,a
x,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,h,a
s,n,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,h,u
x,r,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,h,u
x,r,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,h,a
x,n,t,d,n,n,f,f,d,a
x,r,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,h,u
s,r,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,a
x,r,t,d,n,n,f,f,h,a
x,r,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,h,u
x,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,h,a
s,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,h,a
s,r,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,d,a
s,n,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,d,a
s,n,t,d,n,n,f,f,h,u
s,r,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,a
s,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,h,a
s,n,t,d,n,n,f,f,h,a
x,r,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,a
x,r,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,h,a
f,r,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,h,a
s,r,t,d,n,n,f,f,h,a
f,r,t,d,n,n,f,f,d,a
s,r,t,d,n,n,f,f,h,a
x,n,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,h,a
s,r,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,h,a
s,n,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,h,u
x,r,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,h,a
f,r,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,d,a
s,r,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,d,a
s,r,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,h,a
x,n,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,h,a
x,r,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,h,a
x,r,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,h,a
s,n,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,h,a
s,r,t,d,n,n,f,f,d,a
f,r,t,d,n,n,f,f,h,a
x,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,h,u
s,r,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,a
s,n,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,h,a
s,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,d,a
f,r,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,h,u
s,r,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,h,a
s,r,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,h,a
x,r,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,d,a
s,r,t,d,n,n,f,f,d,a
x,r,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,h,a
x,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,d,a
s,n,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,h,a
f,r,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,h,u
x,r,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,h,a
s,n,t,d,n,n,f,f,h,a
x,n,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,h,a
s,n,t,d,n,n,f,f,h,a
s,r,t,d,n,n,f,f,d,a
s,r,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,a
x,r,t,d,n,n,f,f,h,a
f,r,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,h,a
f,r,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,h,a
s,r,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,h,a
f,r,t,d,n,n,f,f,d,a
s,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,d,a
f,r,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,h,a
x,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,h,a
x,r,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,h,a
x,r,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,d,u
x,r,t,d,n,n,f,f,h,a
s,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,h,a
x,n,t,d,n,n,f,f,h,u
s,r,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,h,u
x,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,h,u
s,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,d,u
x,n,t,d,n,n,f,f,h,a
f,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,h,a
f,r,t,d,n,n,f,f,d,u
f,n,t,d,n,n,f,f,h,u
s,n,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,h,u
f,r,t,d,n,n,f,f,h,u
x,n,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,d,u
s,n,t,d,n,n,f,f,h,u
s,r,t,d,n,n,f,f,d,a
x,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,d,a
f,n,t,d,n,n,f,f,h,a
x,r,t,d,n,n,f,f,d,u
s,r,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,d,a
f,r,t,d,n,n,f,f,h,u
f,n,t,d,n,n,f,f,d,u
f,r,t,d,n,n,f,f,h,u
